INFO 2025-09-17 02:13:19,818 autoreload 4088 3784 Watching for file changes with StatReloader
INFO 2025-09-17 02:22:56,154 basehttp 3476 10136 "GET /api/clubs/table/?_ts=1758054176027&season=1 HTTP/1.1" 200 315
INFO 2025-09-17 02:22:56,156 basehttp 3476 7264 "GET /api/players/?params%5B_ts%5D=1758054176026 HTTP/1.1" 200 640
INFO 2025-09-17 02:22:56,164 basehttp 3476 3996 "GET /api/players/?params%5B_ts%5D=1758054176027 HTTP/1.1" 200 640
ERROR 2025-09-17 02:22:56,183 log 3476 10144 Internal Server Error: /api/matches/stadiums/
Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such column: matches_stadium.address

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\pagination.py", line 222, in paginate_queryset
    return list(self.page)
           ^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\paginator.py", line 191, in __len__
    return len(self.object_list)
           ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 382, in __len__
    self._fetch_all()
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 1928, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 91, in __iter__
    results = compiler.execute_sql(
              ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\sql\compiler.py", line 1574, in execute_sql
    cursor.execute(sql, params)
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such column: matches_stadium.address
ERROR 2025-09-17 02:22:56,195 log 3476 9552 Internal Server Error: /api/matches/stadiums/
Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such column: matches_stadium.address

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\pagination.py", line 222, in paginate_queryset
    return list(self.page)
           ^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\paginator.py", line 191, in __len__
    return len(self.object_list)
           ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 382, in __len__
    self._fetch_all()
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 1928, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 91, in __iter__
    results = compiler.execute_sql(
              ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\sql\compiler.py", line 1574, in execute_sql
    cursor.execute(sql, params)
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such column: matches_stadium.address
ERROR 2025-09-17 02:22:56,200 basehttp 3476 10144 "GET /api/matches/stadiums/?params%5B_ts%5D=1758054176026 HTTP/1.1" 500 172148
ERROR 2025-09-17 02:22:56,203 basehttp 3476 9552 "GET /api/matches/stadiums/?params%5B_ts%5D=1758054176027 HTTP/1.1" 500 172148
INFO 2025-09-17 02:22:58,018 autoreload 3476 1436 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:22:58,496 autoreload 9268 9980 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:02,666 basehttp 9268 9224 "OPTIONS /api/clubs/table/?_ts=1758054182653&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:02,668 basehttp 9268 9224 "OPTIONS /api/clubs/table/?_ts=1758054182655&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:02,668 basehttp 9268 10232 "OPTIONS /api/clubs/?all=1&_ts=1758054182653 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:02,670 basehttp 9268 4236 "OPTIONS /api/clubs/?all=1&_ts=1758054182655 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:02,707 basehttp 9268 10232 "GET /api/clubs/?all=1&_ts=1758054182653 HTTP/1.1" 200 625
INFO 2025-09-17 02:23:02,733 basehttp 9268 9224 "GET /api/clubs/table/?_ts=1758054182655&season=1 HTTP/1.1" 200 315
INFO 2025-09-17 02:23:02,748 basehttp 9268 4236 "GET /api/clubs/?all=1&_ts=1758054182655 HTTP/1.1" 200 625
INFO 2025-09-17 02:23:02,766 basehttp 9268 3892 "GET /api/clubs/table/?_ts=1758054182653&season=1 HTTP/1.1" 200 315
INFO 2025-09-17 02:23:03,382 autoreload 9268 9980 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:23:03,850 autoreload 1096 8572 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:06,533 autoreload 1096 8572 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:23:07,050 autoreload 10228 7124 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:09,724 autoreload 10228 7124 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:23:10,222 autoreload 7476 1484 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:10,890 basehttp 7476 7508 "POST /api/clubs/ HTTP/1.1" 201 459
INFO 2025-09-17 02:23:10,900 basehttp 7476 7508 "OPTIONS /api/clubs/?all=1&_ts=1758054190893 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:10,901 basehttp 7476 4512 "OPTIONS /api/clubs/?all=1&_ts=1758054190893 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:10,901 basehttp 7476 7508 "OPTIONS /api/clubs/table/?_ts=1758054190893&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:10,918 basehttp 7476 4512 "GET /api/clubs/?all=1&_ts=1758054190893 HTTP/1.1" 200 989
INFO 2025-09-17 02:23:10,925 basehttp 7476 7508 "GET /api/clubs/?all=1&_ts=1758054190893 HTTP/1.1" 200 989
INFO 2025-09-17 02:23:10,935 basehttp 7476 10132 "GET /api/clubs/table/?_ts=1758054190893&season=1 HTTP/1.1" 200 315
INFO 2025-09-17 02:23:13,947 autoreload 7476 1484 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:23:14,461 autoreload 8604 5324 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:17,527 basehttp 8604 4836 "OPTIONS /api/clubs/8/ HTTP/1.1" 200 0
INFO 2025-09-17 02:23:17,559 basehttp 8604 4836 "PATCH /api/clubs/8/ HTTP/1.1" 200 463
INFO 2025-09-17 02:23:17,567 basehttp 8604 4836 "OPTIONS /api/clubs/?all=1&_ts=1758054197562 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:17,571 basehttp 8604 8416 "OPTIONS /api/clubs/table/?_ts=1758054197562&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:17,571 basehttp 8604 9924 "OPTIONS /api/clubs/?all=1&_ts=1758054197562 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:17,581 basehttp 8604 4836 "GET /api/clubs/?all=1&_ts=1758054197562 HTTP/1.1" 200 993
INFO 2025-09-17 02:23:17,592 basehttp 8604 9924 "GET /api/clubs/?all=1&_ts=1758054197562 HTTP/1.1" 200 993
INFO 2025-09-17 02:23:17,608 basehttp 8604 8416 "GET /api/clubs/table/?_ts=1758054197562&season=1 HTTP/1.1" 200 559
INFO 2025-09-17 02:23:18,292 autoreload 8604 5324 C:\Users\avgus\Desktop\KGFL\back\players\serializers.py changed, reloading.
INFO 2025-09-17 02:23:18,752 autoreload 10200 1648 Watching for file changes with StatReloader
INFO 2025-09-17 02:23:19,230 basehttp 10200 5860 "OPTIONS /api/players/?params%5B_ts%5D=1758054198960 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,231 basehttp 10200 1176 "OPTIONS /api/players/transfers/?params%5B_ts%5D=1758054198960 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,232 basehttp 10200 8492 "OPTIONS /api/clubs/?all=1&params%5B_ts%5D=1758054198960 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,232 basehttp 10200 4512 "OPTIONS /api/players/transfers/?params%5B_ts%5D=1758054198959 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,234 basehttp 10200 10132 "OPTIONS /api/players/?params%5B_ts%5D=1758054198958 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,235 basehttp 10200 7508 "OPTIONS /api/clubs/?all=1&params%5B_ts%5D=1758054198959 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,269 basehttp 10200 1176 "GET /api/players/transfers/?params%5B_ts%5D=1758054198960 HTTP/1.1" 200 52
INFO 2025-09-17 02:23:19,280 basehttp 10200 4512 "GET /api/players/transfers/?params%5B_ts%5D=1758054198959 HTTP/1.1" 200 52
INFO 2025-09-17 02:23:19,287 basehttp 10200 8492 "GET /api/clubs/?all=1&params%5B_ts%5D=1758054198960 HTTP/1.1" 200 993
INFO 2025-09-17 02:23:19,305 basehttp 10200 7508 "GET /api/clubs/?all=1&params%5B_ts%5D=1758054198959 HTTP/1.1" 200 993
INFO 2025-09-17 02:23:19,316 basehttp 10200 5860 "GET /api/players/?params%5B_ts%5D=1758054198960 HTTP/1.1" 200 640
INFO 2025-09-17 02:23:19,318 basehttp 10200 10132 "GET /api/players/?params%5B_ts%5D=1758054198958 HTTP/1.1" 200 640
INFO 2025-09-17 02:23:19,397 basehttp 10200 8492 "OPTIONS /api/matches/?params%5B_ts%5D=1758054199387 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,398 basehttp 10200 8492 "OPTIONS /api/clubs/?all=1&_ts=1758054199387 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,398 basehttp 10200 7508 "OPTIONS /api/clubs/table/?_ts=1758054199387&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,401 basehttp 10200 8492 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758054199387 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,406 basehttp 10200 8492 "OPTIONS /api/players/?params%5B_ts%5D=1758054199387 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,409 basehttp 10200 5860 "OPTIONS /api/matches/?params%5B_ts%5D=1758054199388 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,409 basehttp 10200 10132 "OPTIONS /api/clubs/table/?_ts=1758054199388&season=1 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,412 basehttp 10200 10132 "OPTIONS /api/clubs/?all=1&_ts=1758054199388 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,427 basehttp 10200 7508 "GET /api/matches/?params%5B_ts%5D=1758054199387 HTTP/1.1" 200 52
INFO 2025-09-17 02:23:19,434 basehttp 10200 10132 "GET /api/matches/?params%5B_ts%5D=1758054199388 HTTP/1.1" 200 52
INFO 2025-09-17 02:23:19,451 basehttp 10200 1176 "GET /api/clubs/?all=1&_ts=1758054199387 HTTP/1.1" 200 993
INFO 2025-09-17 02:23:19,454 basehttp 10200 1176 "OPTIONS /api/matches/stadiums/?params%5B_ts%5D=1758054199389 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,455 basehttp 10200 1176 "OPTIONS /api/players/?params%5B_ts%5D=1758054199389 HTTP/1.1" 200 0
INFO 2025-09-17 02:23:19,469 basehttp 10200 4512 "GET /api/clubs/table/?_ts=1758054199387&season=1 HTTP/1.1" 200 559
ERROR 2025-09-17 02:23:19,512 log 10200 8492 Internal Server Error: /api/matches/stadiums/
Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such column: matches_stadium.address

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "c:\python312\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\rest_framework\pagination.py", line 222, in paginate_queryset
    return list(self.page)
           ^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\paginator.py", line 191, in __len__
    return len(self.object_list)
           ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 382, in __len__
    self._fetch_all()
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 1928, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\query.py", line 91, in __iter__
    results = compiler.execute_sql(
              ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\models\sql\compiler.py", line 1574, in execute_sql
    cursor.execute(sql, params)
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.OperationalError: no such column: matches_stadium.address
ERROR 2025-09-17 02:23:19,557 log 10200 1176 Internal Server Error: /api/matches/stadiums/
Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\db\backends\sqlite3\base.py", line 354, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such column: matches_stadium.address

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "c:\python312\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\python312\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
